ID_ESPACIA,AREA_OFICI,ENTIDAD_TE,NOM_DEPART,NOM_MUNICI,COD_DEPTO,R0
8558,73,Cabecera Municipal,ATLANTICO,POLONUEVO,8,1.306769172
8634,43,Cabecera Municipal,ATLANTICO,SABANAGRANDE,8,2.404872892
8638,399,Cabecera Municipal,ATLANTICO,SABANALARGA,8,1.58976563
8141,143,Cabecera Municipal,ATLANTICO,CANDELARIA,8,2.151796242
8436,206,Cabecera Municipal,ATLANTICO,MANAT,8,1.568970764
8137,105,Cabecera Municipal,ATLANTICO,CAMPO DE LA CRUZ,8,2.497291923
8770,42,Cabecera Municipal,ATLANTICO,SUAN,8,2.006247647
8606,363,Cabecera Municipal,ATLANTICO,REPELN,8,1.304552879
8421,247,Cabecera Municipal,ATLANTICO,LURUACO,8,1.235779303
8849,103,Cabecera Municipal,ATLANTICO,USIACUR,8,1.139855941
50400,852,Cabecera Municipal,META,LEJANAS,50,0.063754247
50318,638,Cabecera Municipal,META,GUAMAL,50,0.081448811
50006,1149,Cabecera Municipal,META,ACACAS,50,0.267717626
50606,289,Cabecera Municipal,META,RESTREPO,50,0.466703668
50686,162,Cabecera Municipal,META,SAN JUANITO,50,1.55E-06
50251,573,Cabecera Municipal,META,EL CASTILLO,50,0.302057056
50270,117,Cabecera Municipal,META,EL DORADO,50,0.279848514
85015,289,Cabecera Municipal,CASANARE,CHMEZA,85,0.008040127
85400,1136,Cabecera Municipal,CASANARE,TMARA,85,0.174820452
85315,291,Cabecera Municipal,CASANARE,SCAMA,85,0.051584493
85136,194,Cabecera Municipal,CASANARE,LA SALINA,85,0.000309709
85250,12114,Cabecera Municipal,CASANARE,PAZ DE ARIPORO,85,1.43133835
85125,5581,Cabecera Municipal,CASANARE,HATO COROZAL,85,1.029199614
81300,1024,Cabecera Municipal,ARAUCA,FORTUL,81,0.120867751
44098,232,Cabecera Municipal,LA GUAJIRA,DISTRACCIN,44,0.612056906
47605,611,Cabecera Municipal,MAGDALENA,REMOLINO,47,1.707185064
47460,843,Cabecera Municipal,MAGDALENA,NUEVA GRANADA (Granada),47,2.009275141
47170,528,Cabecera Municipal,MAGDALENA,CHIVOLO,47,1.797137396
47960,353,Cabecera Municipal,MAGDALENA,ZAPAYN (Punta de Piedras),47,1.694729113
47161,184,Cabecera Municipal,MAGDALENA,CERRO DE SAN ANTONIO,47,1.903881714
47798,491,Cabecera Municipal,MAGDALENA,TENERIFE,47,1.060164555
47555,1501,Cabecera Municipal,MAGDALENA,PLATO,47,1.515281787
47720,502,Cabecera Municipal,MAGDALENA,SANTA BARBARA DE PINTO,47,1.531021945
47707,1120,Cabecera Municipal,MAGDALENA,SANTA ANA,47,1.963353425
47703,238,Cabecera Municipal,MAGDALENA,SAN ZENN,47,2.057578174
47318,565,Cabecera Municipal,MAGDALENA,GUAMAL,47,2.937993293
47245,816,Cabecera Municipal,MAGDALENA,EL BANCO,47,2.563569406
47258,544,Cabecera Municipal,MAGDALENA,EL PIN,47,1.715476455
47675,175,Cabecera Municipal,MAGDALENA,SALAMINA,47,1.829308614
20570,859,Cabecera Municipal,CESAR,PUEBLO BELLO,20,0.021748364
20001,4225,CAP. DEPTO,CESAR,VALLEDUPAR,20,1.134196519
20750,614,Cabecera Municipal,CESAR,SAN DIEGO,20,1.996639445
20060,578,Cabecera Municipal,CESAR,BOSCONIA,20,2.580741317
20250,864,Cabecera Municipal,CESAR,EL PASO,20,3.160663592
20032,583,Cabecera Municipal,CESAR,ASTREA,20,2.427990697
20175,1425,Cabecera Municipal,CESAR,CHIMICHAGUA,20,2.144529409
20787,512,Cabecera Municipal,CESAR,TAMALAMEQUE,20,2.53382815
20383,789,Cabecera Municipal,CESAR,LA GLORIA,20,1.597852384
20011,917,Cabecera Municipal,CESAR,AGUACHICA,20,1.599232299
20614,621,Cabecera Municipal,CESAR,RO DE ORO,20,1.092398796
20770,853,Cabecera Municipal,CESAR,SAN MARTN,20,1.609991512
54673,142,Cabecera Municipal,NORTE DE SANTANDER,SAN CAYETANO,54,0.814848698
54172,187,Cabecera Municipal,NORTE DE SANTANDER,CHINCOTA,54,0.021917212
54223,367,Cabecera Municipal,NORTE DE SANTANDER,CUCUTILLA,54,4.08E-05
54520,176,Cabecera Municipal,NORTE DE SANTANDER,PAMPLONITA,54,7.63E-06
54480,156,Cabecera Municipal,NORTE DE SANTANDER,MUTISCUA,54,1.00E-15
54377,249,Cabecera Municipal,NORTE DE SANTANDER,LABATECA,54,1.57E-05
54405,131,Cabecera Municipal,NORTE DE SANTANDER,LOS PATIOS,54,0.363965664
68444,113,Cabecera Municipal,SANTANDER,MATANZA,68,0.004091274
68867,93,Cabecera Municipal,SANTANDER,VETAS,68,0
68169,125,Cabecera Municipal,SANTANDER,CHARTA,68,0.000163994
68820,342,Cabecera Municipal,SANTANDER,TONA,68,0.001070246
68001,154,CAP. DEPTO Distrito Histrico y Cultural,SANTANDER,BUCARAMANGA,68,0.179913048
68276,101,Cabecera Municipal,SANTANDER,FLORIDABLANCA,68,0.148113639
68547,481,Cabecera Municipal,SANTANDER,PIEDECUESTA,68,0.071059806
68318,271,Cabecera Municipal,SANTANDER,GUACA,68,6.92E-08
68669,286,Cabecera Municipal,SANTANDER,SAN ANDRS,68,0.003717725
68162,416,Cabecera Municipal,SANTANDER,CERRITO,68,4.06E-11
68207,333,Cabecera Municipal,SANTANDER,CONCEPCIN,68,5.24E-08
68464,484,Cabecera Municipal,SANTANDER,MOGOTES,68,0.003306252
68209,73,Cabecera Municipal,SANTANDER,CONFINES,68,0.003105668
68755,131,Cabecera Municipal,SANTANDER,SOCORRO,68,0.098833354
68549,54,Cabecera Municipal,SANTANDER,PINCHOTE,68,0.058113107
68229,238,Cabecera Municipal,SANTANDER,CURIT,68,0.019389462
68160,112,Cabecera Municipal,SANTANDER,CEPIT,68,0.009027649
68689,1104,Cabecera Municipal,SANTANDER,SAN VICENTE DE CHUCUR,68,0.892201732
68307,681,Cabecera Municipal,SANTANDER,GIRN,68,0.564011388
68573,745,Cabecera Municipal,SANTANDER,PUERTO PARRA,68,1.590181208
68322,69,Cabecera Municipal,SANTANDER,GUAPOT,68,0.070630821
68745,982,Cabecera Municipal,SANTANDER,SIMACOTA,68,1.016047782
68344,172,Cabecera Municipal,SANTANDER,HATO,68,0.016767653
68522,20,Cabecera Municipal,SANTANDER,PALMAR,68,0.299989869
68121,68,Cabecera Municipal,SANTANDER,CABRERA,68,0.445456006
68079,134,Cabecera Municipal,SANTANDER,BARICHARA,68,0.221754232
68296,209,Cabecera Municipal,SANTANDER,GALN,68,0.202841709
68235,914,Cabecera Municipal,SANTANDER,EL CARMEN,68,0.409021125
15522,38,Cabecera Municipal,BOYAC,PANQUEBA,15,4.88E-13
15317,59,Cabecera Municipal,BOYAC,GUACAMAYAS,15,6.12E-06
15723,62,Cabecera Municipal,BOYAC,SATIVASUR,15,2.12E-06
15822,216,Cabecera Municipal,BOYAC,TOTA,15,6.00E-15
15542,247,Cabecera Municipal,BOYAC,PESCA,15,2.78E-08
15226,43,Cabecera Municipal,BOYAC,CUTIVA,15,0
15272,108,Cabecera Municipal,BOYAC,FIRAVITOBA,15,3.52E-09
15491,53,Cabecera Municipal,BOYAC,NOBSA,15,2.16E-09
15466,70,Cabecera Municipal,BOYAC,MONGU,15,0
15820,33,Cabecera Municipal,BOYAC,TPAGA,15,1.25E-10
15276,92,Cabecera Municipal,BOYAC,FLORESTA,15,3.91E-10
15839,127,Cabecera Municipal,BOYAC,TUTAZ,15,5.00E-15
15162,72,Cabecera Municipal,BOYAC,CERINZA,15,0
15599,139,Cabecera Municipal,BOYAC,RAMIRIQU,15,4.09E-07
15804,133,Cabecera Municipal,BOYAC,TIBAN,15,2.28E-06
15897,255,Cabecera Municipal,BOYAC,ZETAQUIRA,15,6.81E-05
15425,198,Cabecera Municipal,BOYAC,MACANAL,15,0.001602821
15022,57,Cabecera Municipal,BOYAC,ALMEIDA,15,0.000427259
15761,68,Cabecera Municipal,BOYAC,SOMONDOCO,15,0.000126507
15172,128,Cabecera Municipal,BOYAC,CHINAVITA,15,0.000109845
15232,117,Cabecera Municipal,BOYAC,CHQUIZA,15,1.11E-13
15686,73,Cabecera Municipal,BOYAC,SANTANA,15,0.009939203
25394,191,Cabecera Municipal,CUNDINAMARCA,LA PALMA,25,0.096596567
25823,162,Cabecera Municipal,CUNDINAMARCA,TOPAIP,25,0.119120407
25398,132,Cabecera Municipal,CUNDINAMARCA,LA PEA,25,0.269760807
25862,146,Cabecera Municipal,CUNDINAMARCA,VERGARA,25,0.050921425
25491,71,Cabecera Municipal,CUNDINAMARCA,NOCAIMA,25,0.214249942
25168,167,Cabecera Municipal,CUNDINAMARCA,CHAGUAN,25,0.21528539
25867,68,Cabecera Municipal,CUNDINAMARCA,VIAN,25,0.018626421
25095,61,Cabecera Municipal,CUNDINAMARCA,BITUIMA,25,0.024824877
25086,211,Cabecera Municipal,CUNDINAMARCA,BELTRN,25,0.795008991
25580,178,Cabecera Municipal,CUNDINAMARCA,PUL,25,0.284627081
25368,236,Cabecera Municipal,CUNDINAMARCA,JERUSALN,25,0.610257119
25324,91,Cabecera Municipal,CUNDINAMARCA,GUATAQU,25,0.639949523
25815,238,Cabecera Municipal,CUNDINAMARCA,TOCAIMA,25,0.766423992
25483,54,Cabecera Municipal,CUNDINAMARCA,NARIO,25,0.806235105
25307,130,Cabecera Municipal,CUNDINAMARCA,GIRARDOT,25,1.692567259
25612,131,Cabecera Municipal,CUNDINAMARCA,RICAURTE,25,1.809632838
25488,220,Cabecera Municipal,CUNDINAMARCA,NILO,25,0.97532112
25001,87,Cabecera Municipal,CUNDINAMARCA,AGUA DE DIOS,25,1.145798177
25599,119,Cabecera Municipal,CUNDINAMARCA,APULO,25,0.683504244
25743,165,Cabecera Municipal,CUNDINAMARCA,SILVANIA,25,0.002142779
25524,77,Cabecera Municipal,CUNDINAMARCA,PANDI,25,0.06736062
25506,112,Cabecera Municipal,CUNDINAMARCA,VENECIA,25,0.003087252
25178,130,Cabecera Municipal,CUNDINAMARCA,CHIPAQUE,25,2.47E-08
25740,120,Cabecera Municipal,CUNDINAMARCA,SIBAT,25,1.39E-13
25312,60,Cabecera Municipal,CUNDINAMARCA,GRANADA,25,8.93E-09
25335,212,Cabecera Municipal,CUNDINAMARCA,GUAYABETAL,25,0.000107871
25645,86,Cabecera Municipal,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,25,0.004536353
25386,151,Cabecera Municipal,CUNDINAMARCA,LA MESA,25,0.164259195
25797,54,Cabecera Municipal,CUNDINAMARCA,TENA,25,0.117751982
25099,106,Cabecera Municipal,CUNDINAMARCA,BOJAC,25,6.08E-08
25040,122,Cabecera Municipal,CUNDINAMARCA,ANOLAIMA,25,0.005441802
25328,59,Cabecera Municipal,CUNDINAMARCA,GUAYABAL DE SQUIMA,25,0.002820416
25019,53,Cabecera Municipal,CUNDINAMARCA,ALBN,25,0.002293089
25799,117,Cabecera Municipal,CUNDINAMARCA,TENJO,25,1.64E-11
25899,194,Cabecera Municipal,CUNDINAMARCA,ZIPAQUIR,25,4.23E-11
25736,143,Cabecera Municipal,CUNDINAMARCA,SESQUIL,25,4.55E-10
25293,441,Cabecera Municipal,CUNDINAMARCA,GACHAL,25,0.00071348
25438,1192,Cabecera Municipal,CUNDINAMARCA,MEDINA,25,0.273230689
25530,893,Cabecera Municipal,CUNDINAMARCA,PARATEBUENO,25,0.563084323
25183,302,Cabecera Municipal,CUNDINAMARCA,CHOCONT,25,1.02E-10
25518,171,Cabecera Municipal,CUNDINAMARCA,PAIME,25,0.117325177
25653,297,Cabecera Municipal,CUNDINAMARCA,SAN CAYETANO,25,0.002788355
19022,224,Cabecera Municipal,CAUCA,ALMAGUER,19,0.003064662
76563,369,Cabecera Municipal,VALLE DEL CAUCA,PRADERA,76,0.135946859
52427,1745,Cabecera Municipal,NARIO,MAG (Payn),52,0.255730606
52233,365,Cabecera Municipal,NARIO,CUMBITARA,52,0.335109663
41319,242,Cabecera Municipal,HUILA,GUADALUPE,41,0.049119103
73319,523,Cabecera Municipal,TOLIMA,GUAMO,73,1.70833937
73268,231,Cabecera Municipal,TOLIMA,ESPINAL,73,1.644311716
63690,328,Cabecera Municipal,QUINDIO,SALENTO,63,7.66E-06
63111,39,Cabecera Municipal,QUINDIO,BUENAVISTA,63,0.077987397
66400,38,Cabecera Municipal,RISARALDA,LA VIRGINIA,66,0.165379109
66075,138,Cabecera Municipal,RISARALDA,BALBOA,66,0.283730097
27787,576,Cabecera Municipal,CHOC,TAD,27,0.115806112
27050,415,Cabecera Municipal,CHOC,ATRATO (Yuto),27,0.299591363
27810,147,Cabecera Municipal,CHOC,UNIN PANAMERICANA (nimas),27,0.283260866
27425,1842,Cabecera Municipal,CHOC,MEDIO ATRATO (Bet),27,0.26622892
17088,121,Cabecera Municipal,CALDAS,BELALCZAR,17,0.185752167
17442,41,Cabecera Municipal,CALDAS,MARMATO,17,0.050165416
17867,577,Cabecera Municipal,CALDAS,VICTORIA,17,1.118575533
17486,393,Cabecera Municipal,CALDAS,NEIRA,17,0.05255377
17873,480,Cabecera Municipal,CALDAS,VILLAMARA,17,1.54E-05
17174,114,Cabecera Municipal,CALDAS,CHINCHIN,17,0.117545281
17524,119,Cabecera Municipal,CALDAS,PALESTINA,17,0.154580142
5145,87,Cabecera Municipal,ANTIOQUIA,CARAMANTA,5,0.00705455
5856,132,Cabecera Municipal,ANTIOQUIA,VALPARASO,5,0.343039477
5591,365,Cabecera Municipal,ANTIOQUIA,PUERTO TRIUNFO,5,1.252784792
5652,368,Cabecera Municipal,ANTIOQUIA,SAN FRANCISCO,5,0.099572454
5660,458,Cabecera Municipal,ANTIOQUIA,SAN LUIS,5,0.158101155
5313,185,Cabecera Municipal,ANTIOQUIA,GRANADA,5,0.00279349
5467,84,Cabecera Municipal,ANTIOQUIA,MONTEBELLO,5,0.007353529
5792,120,Cabecera Municipal,ANTIOQUIA,TARSO,5,0.267732778
5101,285,Cabecera Municipal,ANTIOQUIA,CIUDAD BOLVAR,5,0.026300927
5091,170,Cabecera Municipal,ANTIOQUIA,BETANIA,5,0.028068467
5093,255,Cabecera Municipal,ANTIOQUIA,BETULIA,5,0.132158404
5347,118,Cabecera Municipal,ANTIOQUIA,HELICONIA,5,0.059720245
5059,111,Cabecera Municipal,ANTIOQUIA,ARMENIA,5,0.395455959
5321,70,Cabecera Municipal,ANTIOQUIA,GUATAP,5,0.000347424
5142,263,Cabecera Municipal,ANTIOQUIA,CARACOL,5,0.424967519
5306,97,Cabecera Municipal,ANTIOQUIA,GIRALDO,5,0.006982388
5501,91,Cabecera Municipal,ANTIOQUIA,OLAYA,5,0.123180996
23464,152,Cabecera Municipal,CRDOBA,MOMIL,23,1.396311019
23162,266,Cabecera Municipal,CRDOBA,CERET,23,1.37848788
23300,79,Cabecera Municipal,CRDOBA,COTORRA,23,1.738560706
70400,234,Cabecera Municipal,SUCRE,LA UNIN,70,1.510759765
13248,371,Cabecera Municipal,BOLVAR,EL GUAMO,13,1.457459437
8675,50,Cabecera Municipal,ATLANTICO,SANTA LUCA,8,2.052010973
50245,286,Cabecera Municipal,META,EL CALVARIO,50,0.010038264
47980,446,Cabecera Municipal,MAGDALENA,ZONA BANANERA (Prado Sevilla),47,0.917396655
47058,1109,Cabecera Municipal,MAGDALENA,ARIGUAN (El Difcil),47,2.430955875
47205,111,Cabecera Municipal,MAGDALENA,CONCORDIA,47,2.157069969
47545,739,Cabecera Municipal,MAGDALENA,PIJIO  DEL CARMEN,47,2.098555721
47692,421,Cabecera Municipal,MAGDALENA,SAN SEBASTIN DE BUENAVISTA,47,2.39971741
47541,312,Cabecera Municipal,MAGDALENA,PEDRAZA,47,2.024895625
20517,521,Cabecera Municipal,CESAR,PAILITAS,20,0.795351638
20550,438,Cabecera Municipal,CESAR,PELAYA,20,1.824000935
20295,356,Cabecera Municipal,CESAR,GAMARRA,20,2.19993013
20710,568,Cabecera Municipal,CESAR,SAN ALBERTO,20,1.452306472
54250,687,Cabecera Municipal,NORTE DE SANTANDER,EL TARRA,54,0.290933008
54003,917,Cabecera Municipal,NORTE DE SANTANDER,BREGO,54,0.008723461
54344,597,Cabecera Municipal,NORTE DE SANTANDER,HACAR,54,0.14229685
54660,480,Cabecera Municipal,NORTE DE SANTANDER,SALAZAR,54,0.028643563
54239,170,Cabecera Municipal,NORTE DE SANTANDER,DURANIA,54,0.188485927
54051,449,Cabecera Municipal,NORTE DE SANTANDER,ARBOLEDAS,54,0.004767584
54099,171,Cabecera Municipal,NORTE DE SANTANDER,BOCHALEMA,54,0.006685543
54518,313,Cabecera Municipal,NORTE DE SANTANDER,PAMPLONA,54,4.67E-09
54125,135,Cabecera Municipal,NORTE DE SANTANDER,CCOTA,54,2.32E-11
54743,376,Cabecera Municipal,NORTE DE SANTANDER,SILOS,54,0
54174,1172,Cabecera Municipal,NORTE DE SANTANDER,CHITAG,54,0.000469943
68132,45,Cabecera Municipal,SANTANDER,CALIFORNIA,68,1.99E-11
68705,185,Cabecera Municipal,SANTANDER,SANTA BRBARA,68,0.000125104
68152,248,Cabecera Municipal,SANTANDER,CARCAS,68,6.08E-09
68147,81,Cabecera Municipal,SANTANDER,CAPITANEJO,68,0.050694034
68425,97,Cabecera Municipal,SANTANDER,MACARAVITA,68,0.000265513
68686,71,Cabecera Municipal,SANTANDER,SAN MIGUEL,68,4.25E-05
68502,482,Cabecera Municipal,SANTANDER,ONZAGA,68,0.001286198
68682,135,Cabecera Municipal,SANTANDER,SAN JOAQUN,68,0.002611608
68217,554,Cabecera Municipal,SANTANDER,COROMORO,68,8.41E-06
68418,293,Cabecera Municipal,SANTANDER,LOS SANTOS,68,0.193304623
68092,441,Cabecera Municipal,SANTANDER,BETULIA,68,0.670892881
68406,541,Cabecera Municipal,SANTANDER,LEBRIJA,68,0.6804405
68179,85,Cabecera Municipal,SANTANDER,CHIPAT,68,0.001780668
15180,664,Cabecera Municipal,BOYAC,CHISCAS,15,1.36E-07
15248,70,Cabecera Municipal,BOYAC,EL ESPINO,15,5.64E-10
15218,104,Cabecera Municipal,BOYAC,COVARACHA,15,0.010871168
15810,73,Cabecera Municipal,BOYAC,TIPACOQUE,15,3.70E-05
15753,111,Cabecera Municipal,BOYAC,SOAT,15,0.00023134
15500,62,Cabecera Municipal,BOYAC,OICAT,15,5.97E-11
15001,118,CAP. DEPTO,BOYAC,TUNJA,15,8.85E-13
15187,51,Cabecera Municipal,BOYAC,CHIVAT,15,8.92E-13
15814,168,Cabecera Municipal,BOYAC,TOCA,15,1.70E-12
15740,167,Cabecera Municipal,BOYAC,SIACHOQUE,15,2.90E-14
15764,57,Cabecera Municipal,BOYAC,SORAC,15,6.41E-09
15879,64,Cabecera Municipal,BOYAC,VIRACACH,15,7.55E-13
15104,48,Cabecera Municipal,BOYAC,BOYAC,15,1.62E-07
15189,55,Cabecera Municipal,BOYAC,CINEGA,15,1.12E-08
15367,53,Cabecera Municipal,BOYAC,JENESANO,15,1.10E-06
15621,159,Cabecera Municipal,BOYAC,RONDN,15,3.98E-06
15798,49,Cabecera Municipal,BOYAC,TENZA,15,0.000579641
15224,43,Cabecera Municipal,BOYAC,CUCAITA,15,2.00E-15
15762,46,Cabecera Municipal,BOYAC,SORA,15,5.97E-12
15476,61,Cabecera Municipal,BOYAC,MOTAVITA,15,0
15632,251,Cabecera Municipal,BOYAC,SABOY,15,1.70E-10
15293,88,Cabecera Municipal,BOYAC,GACHANTIV,15,1.01E-06
15185,155,Cabecera Municipal,BOYAC,CHITARAQUE,15,0.000616428
15681,165,Cabecera Municipal,BOYAC,SAN PABLO DE BORBUR,15,0.255613753
15212,172,Cabecera Municipal,BOYAC,COPER,15,0.061011282
15480,136,Cabecera Municipal,BOYAC,MUZO,15,0.231686284
15580,184,Cabecera Municipal,BOYAC,QUPAMA,15,0.132402762
15401,111,Cabecera Municipal,BOYAC,LA VICTORIA,15,0.151374374
25885,960,Cabecera Municipal,CUNDINAMARCA,YACOP,25,0.347444319
25878,208,Cabecera Municipal,CUNDINAMARCA,VIOT,25,0.253523884
25281,115,Cabecera Municipal,CUNDINAMARCA,FOSCA,25,2.87E-06
25841,117,Cabecera Municipal,CUNDINAMARCA,UBAQUE,25,3.20E-06
25898,55,Cabecera Municipal,CUNDINAMARCA,ZIPACN,25,2.17E-07
25817,72,Cabecera Municipal,CUNDINAMARCA,TOCANCIP,25,4.57E-10
25295,44,Cabecera Municipal,CUNDINAMARCA,GACHANCIP,25,3.10E-10
25200,132,Cabecera Municipal,CUNDINAMARCA,COGUA,25,9.98E-11
25781,67,Cabecera Municipal,CUNDINAMARCA,SUTATAUSA,25,2.68E-12
25873,235,Cabecera Municipal,CUNDINAMARCA,VILLAPINZN,25,4.54E-13
25224,110,Cabecera Municipal,CUNDINAMARCA,CUCUNUB,25,1.08E-10
25288,87,Cabecera Municipal,CUNDINAMARCA,FQUENE,25,4.16E-10
25779,111,Cabecera Municipal,CUNDINAMARCA,SUSA,25,6.16E-10
88001,24,CAP. DEPTO,"ARCHIPILAGO DE SAN ANDRS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRS,88,NA
23815,110,Cabecera Municipal,CRDOBA,TUCHN,23,1.458251846
19517,1599,Cabecera Municipal,CAUCA,PEZ (Belalczar),19,0.002002765
19701,3009,Cabecera Municipal,CAUCA,SANTA ROSA,19,0.014068635
19318,2885,Cabecera Municipal,CAUCA,GUAPI,19,0.274354938
19809,2002,Cabecera Municipal,CAUCA,TIMBIQU,19,0.369888144
19418,3297,Cabecera Municipal,CAUCA,LPEZ,19,0.326207942
76845,43,Cabecera Municipal,VALLE DEL CAUCA,ULLOA,76,0.141997454
76736,639,Cabecera Municipal,VALLE DEL CAUCA,SEVILLA,76,0.052910694
76109,6785,"Distrito Especiale, Industrial, Portuario, Biodiverso y Ecoturstico.",VALLE DEL CAUCA,BUENAVENTURA,76,0.322188753
52696,1232,Cabecera Municipal,NARIO,SANTA BRBARA (Iscuand),52,0.234395926
52250,2485,Cabecera Municipal,NARIO,EL CHARCO,52,0.173181774
52390,459,Cabecera Municipal,NARIO,LA TOLA,52,0.345602035
52490,990,Cabecera Municipal,NARIO,OLAYA HERRERA (Bocas de Satinga),52,0.290071118
52473,678,Cabecera Municipal,NARIO,MOSQUERA,52,0.996624013
52520,956,Cabecera Municipal,NARIO,FRANCISCO PIZARRO (Salahonda),52,0.123476146
52621,1342,Cabecera Municipal,NARIO,ROBERTO PAYN (San Jos),52,0.298305346
52079,1877,Cabecera Municipal,NARIO,BARBACOAS,52,0.140200097
52612,2422,Cabecera Municipal,NARIO,RICAURTE,52,0.012315829
52227,1265,Cabecera Municipal,NARIO,CUMBAL,52,0.00030519
52224,48,Cabecera Municipal,NARIO,CUASPUD (Carlosama),52,0
52356,1707,Cabecera Municipal,NARIO,IPIALES,52,0.09685033
52207,132,Cabecera Municipal,NARIO,CONSAC,52,3.49E-05
52683,97,Cabecera Municipal,NARIO,SANDON,52,0.00060419
52258,255,Cabecera Municipal,NARIO,EL TABLN,52,1.34E-06
86865,873,Cabecera Municipal,PUTUMAYO,VALLE DEL GUAMUEZ (La Hormiga),86,0.429647761
86757,361,Cabecera Municipal,PUTUMAYO,SAN MIGUEL (La Dorada),86,0.44427868
86320,2026,Cabecera Municipal,PUTUMAYO,ORITO,86,0.181888953
86885,1250,Cabecera Municipal,PUTUMAYO,VILLAGARZN,86,0.033524615
86001,1030,CAP. DEPTO,PUTUMAYO,MOCOA,86,0.026866657
86568,2610,Cabecera Municipal,PUTUMAYO,PUERTO ASS,86,0.355417484
86569,846,Cabecera Municipal,PUTUMAYO,PUERTO CAICEDO,86,0.271092193
86573,10483,Cabecera Municipal,PUTUMAYO,PUERTO LEGUZAMO,86,0.896093371
86571,4340,Cabecera Municipal,PUTUMAYO,PUERTO GUZMN,86,0.358345542
18029,417,Cabecera Municipal,CAQUET,ALBANIA,18,0.193483125
18860,1080,Cabecera Municipal,CAQUET,VALPARASO,18,0.411965809
18785,747,Cabecera Municipal,CAQUET,SOLITA,18,0.380961526
18094,1095,Cabecera Municipal,CAQUET,BELN DE LOS ANDAQUES,18,0.149550791
18001,2292,CAP. DEPTO,CAQUET,FLORENCIA,18,0.166200083
18410,2001,Cabecera Municipal,CAQUET,MONTAITA,18,0.465558158
18256,1336,Cabecera Municipal,CAQUET,EL PAUJIL,18,0.370481135
18247,1027,Cabecera Municipal,CAQUET,EL DONCELLO,18,0.369432353
18592,2791,Cabecera Municipal,CAQUET,PUERTO RICO,18,0.350037294
18753,17873,Cabecera Municipal,CAQUET,SAN VICENTE DEL CAGUN,18,0.846606331
18150,13161,Cabecera Municipal,CAQUET,CARTAGENA DEL CHAIR,18,1.053481214
18756,41653,Cabecera Municipal,CAQUET,SOLANO,18,1.318085857
41206,1538,Cabecera Municipal,HUILA,COLOMBIA,41,0.022313679
41078,737,Cabecera Municipal,HUILA,BARAYA,41,0.396074699
41799,589,Cabecera Municipal,HUILA,TELLO,41,0.81919752
41524,917,Cabecera Municipal,HUILA,PALERMO,41,0.858166979
41615,404,Cabecera Municipal,HUILA,RIVERA,41,0.402271291
41676,378,Cabecera Municipal,HUILA,SANTA MARA,41,0.010501878
41885,349,Cabecera Municipal,HUILA,YAGUAR,41,0.827564469
41349,217,Cabecera Municipal,HUILA,HOBO,41,0.599467233
41357,516,Cabecera Municipal,HUILA,QUIRA,41,0.111387676
41020,672,Cabecera Municipal,HUILA,ALGECIRAS,41,0.007392704
41306,561,Cabecera Municipal,HUILA,GIGANTE,41,0.161543569
41797,369,Cabecera Municipal,HUILA,TESALIA,41,0.289293848
41548,210,Cabecera Municipal,HUILA,PITAL,41,0.081605707
41791,347,Cabecera Municipal,HUILA,TARQUI,41,0.115968477
41378,390,Cabecera Municipal,HUILA,LA ARGENTINA,41,1.22E-05
41660,290,Cabecera Municipal,HUILA,SALADOBLANCO,41,0.001380529
41244,82,Cabecera Municipal,HUILA,ELAS,41,0.03896849
41359,697,Cabecera Municipal,HUILA,ISNOS,41,0.001426545
41551,653,Cabecera Municipal,HUILA,PITALITO,41,0.008054823
73349,310,Cabecera Municipal,TOLIMA,HONDA,73,1.026575458
73055,451,Cabecera Municipal,TOLIMA,ARMERO (Guayabal),73,0.860428193
73270,188,Cabecera Municipal,TOLIMA,FALAN,73,0.264063514
73686,271,Cabecera Municipal,TOLIMA,SANTA ISABEL,73,0.00042016
73001,1439,CAP. DEPTO,TOLIMA,IBAGU,73,0.259476817
73624,733,Cabecera Municipal,TOLIMA,ROVIRA,73,0.117181229
73124,520,Cabecera Municipal,TOLIMA,CAJAMARCA,73,1.26E-06
73622,790,Cabecera Municipal,TOLIMA,RONCESVALLES,73,4.40E-05
73675,407,Cabecera Municipal,TOLIMA,SAN ANTONIO,73,0.003916801
73555,1445,Cabecera Municipal,TOLIMA,PLANADAS,73,0.006394898
73067,1122,Cabecera Municipal,TOLIMA,ATACO,73,0.46421876
73483,862,Cabecera Municipal,TOLIMA,NATAGAIMA,73,1.623560466
73024,517,Cabecera Municipal,TOLIMA,ALPUJARRA,73,0.221468674
73236,672,Cabecera Municipal,TOLIMA,DOLORES,73,0.106365373
73563,448,Cabecera Municipal,TOLIMA,PRADO,73,0.894487073
73585,433,Cabecera Municipal,TOLIMA,PURIFICACIN,73,1.813716843
73504,960,Cabecera Municipal,TOLIMA,ORTEGA,73,1.421018822
73770,194,Cabecera Municipal,TOLIMA,SUREZ,73,1.350342011
73678,425,Cabecera Municipal,TOLIMA,SAN LUIS,73,1.60158258
73148,202,Cabecera Municipal,TOLIMA,CARMEN DE APICAL,73,0.947455376
73449,209,Cabecera Municipal,TOLIMA,MELGAR,73,0.81332352
